created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2020-09-10 06:29:56 KST,682,21.79,80.21,1006.07,23,44,50,,,,
2020-09-10 06:34:58 KST,683,21.83,79.67,1006.06,25,45,47,,,,
2020-09-10 06:39:59 KST,684,21.83,79.53,1006.08,26,45,46,,,,
2020-09-10 06:45:01 KST,685,21.90,80.69,1006.15,21,42,44,,,,
2020-09-10 06:50:03 KST,686,22.32,79.82,1006.19,24,44,47,,,,
2020-09-10 06:55:05 KST,687,22.21,79.15,1006.22,26,43,47,,,,
2020-09-10 07:00:06 KST,688,22.11,79.36,1006.24,24,48,51,,,,
2020-09-10 07:05:08 KST,689,22.02,79.50,1006.23,26,46,47,,,,
2020-09-10 07:10:09 KST,690,21.88,79.89,1006.13,21,43,45,,,,
2020-09-10 07:15:10 KST,691,22.05,80.28,1006.15,25,46,51,,,,
2020-09-10 07:20:11 KST,692,22.33,79.29,1006.10,24,46,47,,,,
2020-09-10 07:25:13 KST,693,22.57,79.11,1006.18,26,45,48,,,,
2020-09-10 07:30:14 KST,694,22.79,78.52,1006.17,22,42,45,,,,
2020-09-10 07:35:16 KST,695,22.87,77.76,1006.12,21,41,43,,,,
2020-09-10 07:40:18 KST,696,23.12,77.43,1006.05,24,43,44,,,,
2020-09-10 07:45:20 KST,697,23.18,77.20,1006.01,26,47,49,,,,
2020-09-10 07:50:21 KST,698,23.51,76.04,1006.00,27,42,44,,,,
2020-09-10 07:55:23 KST,699,23.43,75.59,1005.98,25,46,50,,,,
2020-09-10 08:00:25 KST,700,23.62,76.16,1005.87,22,38,42,,,,
2020-09-10 08:05:26 KST,701,23.70,75.35,1005.85,23,43,43,,,,
2020-09-10 08:10:28 KST,702,23.64,75.08,1005.85,25,50,52,,,,
2020-09-10 08:15:30 KST,703,23.76,75.57,1005.86,25,45,49,,,,
2020-09-10 08:20:31 KST,704,23.75,75.72,1005.79,25,45,47,,,,
2020-09-10 08:25:33 KST,705,23.83,74.45,1005.83,23,40,45,,,,
2020-09-10 08:30:34 KST,706,23.94,74.28,1005.89,22,41,45,,,,
2020-09-10 08:35:35 KST,707,24.10,74.30,1005.87,22,44,47,,,,
2020-09-10 08:40:37 KST,708,23.94,75.23,1005.91,24,48,52,,,,
2020-09-10 08:45:39 KST,709,24.18,73.92,1005.86,24,44,47,,,,
2020-09-10 08:50:40 KST,710,24.34,74.06,1005.86,21,40,42,,,,
2020-09-10 08:55:41 KST,711,24.55,73.50,1006.06,22,41,47,,,,
2020-09-10 09:00:43 KST,712,24.42,71.72,1006.10,25,46,46,,,,
2020-09-10 09:05:44 KST,713,23.96,72.96,1006.06,25,45,50,,,,
2020-09-10 09:10:46 KST,714,24.21,73.51,1006.12,23,42,43,,,,
2020-09-10 09:15:47 KST,715,24.55,71.69,1006.14,24,44,45,,,,
2020-09-10 09:20:48 KST,716,24.77,72.06,1006.22,22,43,44,,,,
2020-09-10 09:25:50 KST,717,25.07,69.46,1006.34,25,48,51,,,,
2020-09-10 09:30:51 KST,718,24.98,69.86,1006.40,25,52,58,,,,
2020-09-10 09:35:53 KST,719,24.72,70.97,1006.42,25,45,50,,,,
2020-09-10 09:40:55 KST,720,24.98,71.54,1006.38,24,42,43,,,,
2020-09-10 09:45:56 KST,721,25.18,69.15,1006.44,26,46,48,,,,
2020-09-10 09:50:58 KST,722,25.35,70.42,1006.50,25,45,46,,,,
2020-09-10 09:55:59 KST,723,25.90,68.07,1006.48,23,38,41,,,,
2020-09-10 10:01:01 KST,724,26.12,66.63,1006.48,27,48,49,,,,
2020-09-10 10:06:03 KST,725,26.55,66.52,1006.58,23,46,49,,,,
2020-09-10 10:11:04 KST,726,26.87,65.41,1006.58,24,41,44,,,,
2020-09-10 10:16:06 KST,727,26.90,65.07,1006.54,24,43,46,,,,
2020-09-10 10:21:07 KST,728,26.89,64.43,1006.53,26,43,44,,,,
2020-09-10 10:26:09 KST,729,26.78,64.16,1006.45,26,49,49,,,,
2020-09-10 10:31:10 KST,730,26.48,65.26,1006.46,26,46,47,,,,
2020-09-10 10:36:12 KST,731,26.96,64.93,1006.46,19,32,33,,,,
2020-09-10 10:41:14 KST,732,27.57,64.86,1006.50,20,34,38,,,,
2020-09-10 10:46:15 KST,733,27.79,62.35,1006.41,20,39,41,,,,
2020-09-10 10:51:17 KST,734,27.87,61.78,1006.41,20,37,38,,,,
2020-09-10 10:56:19 KST,735,28.18,62.21,1006.42,16,27,28,,,,
2020-09-10 11:01:21 KST,736,28.25,60.04,1006.38,20,33,36,,,,
2020-09-10 11:06:22 KST,737,28.30,61.33,1006.39,16,29,30,,,,
2020-09-10 11:11:24 KST,738,28.32,60.43,1006.32,19,31,32,,,,
2020-09-10 11:16:25 KST,739,28.55,61.86,1006.29,9,18,19,,,,
2020-09-10 11:21:27 KST,740,28.68,60.54,1006.25,12,22,23,,,,
2020-09-10 11:26:29 KST,741,28.66,58.63,1006.19,15,25,26,,,,
2020-09-10 11:31:31 KST,742,28.81,60.77,1006.26,8,14,15,,,,
2020-09-10 11:36:32 KST,743,29.03,60.78,1006.29,10,23,25,,,,
2020-09-10 11:41:34 KST,744,29.10,59.90,1006.27,10,16,16,,,,
2020-09-10 11:46:35 KST,745,29.22,59.71,1006.17,10,17,18,,,,
2020-09-10 11:51:37 KST,746,29.27,57.62,1006.09,11,16,17,,,,
2020-09-10 11:56:39 KST,747,29.26,59.84,1006.08,10,16,16,,,,
2020-09-10 12:01:40 KST,748,29.39,57.15,1006.02,16,26,27,,,,
2020-09-10 12:06:42 KST,749,29.52,58.27,1005.98,10,18,18,,,,
2020-09-10 12:11:43 KST,750,29.52,57.41,1005.98,15,27,28,,,,
2020-09-10 12:16:45 KST,751,29.44,56.62,1006.08,14,21,23,,,,
2020-09-10 12:21:46 KST,752,29.55,56.12,1005.97,15,26,27,,,,
2020-09-10 12:26:48 KST,753,29.76,56.99,1005.89,11,20,21,,,,
2020-09-10 12:31:50 KST,754,29.85,53.47,1005.78,11,16,17,,,,
2020-09-10 12:36:51 KST,755,29.85,57.83,1005.75,8,14,14,,,,
2020-09-10 12:41:52 KST,756,29.80,55.55,1005.69,12,18,18,,,,
2020-09-10 12:46:54 KST,757,29.87,51.99,1005.65,20,31,31,,,,
2020-09-10 12:51:55 KST,758,29.96,55.74,1005.57,13,22,23,,,,
2020-09-10 12:56:57 KST,759,30.01,57.84,1005.63,8,14,14,,,,
2020-09-10 13:01:59 KST,760,30.12,55.47,1005.58,11,19,20,,,,
2020-09-10 13:07:00 KST,761,29.95,56.45,1005.53,9,14,15,,,,
2020-09-10 13:12:02 KST,762,29.90,54.73,1005.54,17,31,32,,,,
2020-09-10 13:17:03 KST,763,29.92,55.06,1005.55,15,25,25,,,,
2020-09-10 13:22:05 KST,764,29.92,57.21,1005.45,11,17,19,,,,
2020-09-10 13:27:06 KST,765,29.93,55.63,1005.40,14,21,21,,,,
2020-09-10 13:32:07 KST,766,29.96,56.66,1005.47,13,19,19,,,,
2020-09-10 13:37:09 KST,767,30.06,56.38,1005.48,10,15,15,,,,
2020-09-10 13:42:11 KST,768,30.08,55.25,1005.50,11,18,18,,,,
2020-09-10 13:47:12 KST,769,30.03,56.17,1005.56,13,25,27,,,,
2020-09-10 13:52:14 KST,770,30.12,56.71,1005.51,11,18,19,,,,
2020-09-10 13:57:16 KST,771,30.16,55.87,1005.46,13,17,18,,,,
2020-09-10 14:02:17 KST,772,30.15,50.21,1005.49,24,44,45,,,,
2020-09-10 14:07:19 KST,773,30.58,48.48,1005.49,27,44,46,,,,
2020-09-10 14:12:20 KST,774,30.94,47.91,1005.50,26,44,46,,,,
2020-09-10 14:17:22 KST,775,31.22,46.47,1005.55,26,39,40,,,,
2020-09-10 14:22:23 KST,776,31.19,46.31,1005.51,29,47,47,,,,
2020-09-10 14:27:25 KST,777,31.26,46.61,1005.43,27,44,46,,,,
2020-09-10 14:32:27 KST,778,31.36,46.04,1005.49,32,50,52,,,,
2020-09-10 14:37:28 KST,779,31.17,61.03,1005.51,11,17,17,,,,
2020-09-10 14:42:30 KST,780,28.91,58.84,1005.51,11,21,24,,,,
2020-09-10 14:47:32 KST,781,27.12,58.60,1005.56,8,17,18,,,,
2020-09-10 14:52:33 KST,782,27.87,55.81,1005.53,27,54,56,,,,
2020-09-10 14:57:35 KST,783,29.36,51.86,1005.57,30,46,48,,,,
2020-09-10 15:02:36 KST,784,29.81,50.04,1005.56,28,48,49,,,,
2020-09-10 15:07:38 KST,785,29.90,50.27,1005.56,30,46,50,,,,
2020-09-10 15:12:40 KST,786,29.96,49.14,1005.57,28,50,51,,,,
2020-09-10 15:17:42 KST,787,30.06,49.25,1005.57,28,47,48,,,,
2020-09-10 15:22:43 KST,788,29.98,48.98,1005.56,30,51,55,,,,
2020-09-10 15:27:44 KST,789,29.96,48.52,1005.55,28,46,47,,,,
2020-09-10 15:32:46 KST,790,30.01,48.89,1005.58,30,44,51,,,,
2020-09-10 15:37:47 KST,791,30.00,49.21,1005.57,27,44,47,,,,
2020-09-10 15:42:49 KST,792,30.00,48.82,1005.64,25,45,48,,,,
2020-09-10 15:47:50 KST,793,29.88,48.49,1005.57,25,41,43,,,,
2020-09-10 15:52:52 KST,794,29.86,48.66,1005.51,24,42,42,,,,
2020-09-10 15:57:54 KST,795,29.93,48.21,1005.48,26,44,47,,,,
2020-09-10 16:02:56 KST,796,29.98,48.01,1005.52,24,40,42,,,,
2020-09-10 16:07:57 KST,797,30.05,48.55,1005.57,26,42,43,,,,
2020-09-10 16:12:59 KST,798,30.02,47.79,1005.65,25,41,42,,,,
2020-09-10 16:18:00 KST,799,29.85,48.36,1005.72,24,38,39,,,,
2020-09-10 16:23:02 KST,800,29.73,47.85,1005.74,22,39,40,,,,
2020-09-10 16:28:03 KST,801,29.66,47.95,1005.74,22,32,33,,,,
2020-09-10 16:33:05 KST,802,29.60,49.00,1005.71,21,34,36,,,,
2020-09-10 16:38:06 KST,803,29.55,47.45,1005.80,23,33,34,,,,
2020-09-10 16:43:08 KST,804,29.53,47.55,1005.74,22,34,35,,,,
2020-09-10 16:48:09 KST,805,29.43,47.77,1005.75,21,33,35,,,,
2020-09-10 16:53:10 KST,806,29.33,47.04,1005.76,21,32,33,,,,
2020-09-10 16:58:11 KST,807,29.26,47.05,1005.86,21,32,33,,,,
2020-09-10 17:03:12 KST,808,29.20,46.41,1005.84,21,33,34,,,,
2020-09-10 17:08:14 KST,809,29.07,46.40,1005.84,19,28,30,,,,
2020-09-10 17:13:16 KST,810,28.98,45.91,1005.89,18,31,33,,,,
2020-09-10 17:18:18 KST,811,28.94,46.07,1005.96,20,27,29,,,,
2020-09-10 17:23:20 KST,812,28.88,45.94,1005.96,19,29,30,,,,
2020-09-10 17:28:21 KST,813,28.85,46.62,1005.99,16,29,30,,,,
2020-09-10 17:33:23 KST,814,28.73,46.58,1006.02,15,24,24,,,,
2020-09-10 17:38:24 KST,815,28.65,46.51,1006.00,16,24,25,,,,
2020-09-10 17:43:26 KST,816,28.64,46.31,1005.95,16,24,28,,,,
2020-09-10 17:48:28 KST,817,28.62,47.13,1005.98,16,28,28,,,,
2020-09-10 17:53:29 KST,818,28.68,47.79,1006.05,17,25,27,,,,
2020-09-10 17:58:31 KST,819,28.56,47.27,1006.15,20,29,30,,,,
2020-09-10 18:03:33 KST,820,28.45,49.28,1006.15,21,36,37,,,,
2020-09-10 18:08:35 KST,821,28.38,49.06,1006.23,18,28,28,,,,
2020-09-10 18:13:37 KST,822,28.29,50.25,1006.27,18,27,28,,,,
2020-09-10 18:18:38 KST,823,28.17,49.68,1006.28,20,29,31,,,,
2020-09-10 18:23:40 KST,824,28.07,50.06,1006.27,21,32,34,,,,
2020-09-10 18:28:41 KST,825,27.96,51.17,1006.30,21,34,36,,,,
2020-09-10 18:33:43 KST,826,27.92,51.88,1006.39,24,37,39,,,,
2020-09-10 18:38:45 KST,827,27.84,52.34,1006.42,21,31,33,,,,
2020-09-10 18:43:46 KST,828,27.76,52.63,1006.49,23,36,37,,,,
2020-09-10 18:48:48 KST,829,27.64,54.38,1006.54,23,39,42,,,,
2020-09-10 18:53:49 KST,830,27.45,55.24,1006.66,23,37,40,,,,
2020-09-10 18:58:50 KST,831,27.26,55.40,1006.67,23,37,37,,,,
2020-09-10 19:03:52 KST,832,27.09,56.50,1006.66,22,34,34,,,,
2020-09-10 19:08:53 KST,833,26.97,55.97,1006.73,23,39,41,,,,
2020-09-10 19:13:55 KST,834,26.84,56.73,1006.74,26,43,45,,,,
2020-09-10 19:18:56 KST,835,26.84,56.29,1006.75,23,41,42,,,,
2020-09-10 19:23:58 KST,836,26.59,57.10,1006.73,22,37,38,,,,
2020-09-10 19:28:59 KST,837,26.54,57.65,1006.86,23,38,39,,,,
2020-09-10 19:34:00 KST,838,26.31,58.47,1006.96,23,37,41,,,,
2020-09-10 19:39:02 KST,839,26.29,59.38,1007.00,25,40,42,,,,
2020-09-10 19:44:04 KST,840,26.32,58.61,1006.96,23,39,40,,,,
2020-09-10 19:49:05 KST,841,26.32,58.52,1007.03,21,40,40,,,,
2020-09-10 19:54:07 KST,842,26.23,58.45,1007.22,23,36,38,,,,
2020-09-10 19:59:09 KST,843,26.13,58.39,1007.25,24,39,39,,,,
2020-09-10 20:04:10 KST,844,26.12,58.37,1007.31,24,40,43,,,,
2020-09-10 20:09:12 KST,845,26.07,58.11,1007.33,22,36,37,,,,
2020-09-10 20:14:14 KST,846,26.00,58.37,1007.42,23,39,41,,,,
2020-09-10 20:19:15 KST,847,26.01,57.37,1007.43,19,31,31,,,,
2020-09-10 20:24:17 KST,848,26.01,57.42,1007.54,20,32,34,,,,
2020-09-10 20:29:18 KST,849,26.44,65.51,1007.51,15,27,28,,,,
2020-09-10 20:34:23 KST,850,26.68,61.37,1007.61,14,23,23,,,,
2020-09-10 20:39:25 KST,851,26.66,60.08,1007.63,16,25,26,,,,
2020-09-10 20:44:26 KST,852,26.56,62.27,1007.66,15,24,26,,,,
2020-09-10 20:49:28 KST,853,26.40,59.89,1007.72,17,29,30,,,,
2020-09-10 20:54:30 KST,854,26.38,60.86,1007.78,17,28,30,,,,
2020-09-10 20:59:31 KST,855,26.52,64.94,1007.81,16,25,25,,,,
2020-09-10 21:04:33 KST,856,26.57,62.01,1007.85,18,31,32,,,,
2020-09-10 21:09:34 KST,857,26.66,61.78,1007.78,21,37,38,,,,
2020-09-10 21:14:36 KST,858,26.43,62.73,1007.82,23,41,42,,,,
2020-09-10 21:19:38 KST,859,26.16,61.22,1007.86,24,40,44,,,,
2020-09-10 21:24:39 KST,860,26.01,62.99,1007.94,25,37,37,,,,
2020-09-10 21:29:41 KST,861,25.81,62.35,1007.94,24,41,42,,,,
2020-09-10 21:34:42 KST,862,25.87,67.30,1007.99,21,36,38,,,,
2020-09-10 21:39:44 KST,863,26.05,63.41,1008.09,23,38,42,,,,
2020-09-10 21:44:46 KST,864,25.87,62.10,1008.21,24,43,43,,,,
2020-09-10 21:49:47 KST,865,25.85,66.27,1008.15,23,41,42,,,,
2020-09-10 21:54:48 KST,866,26.07,63.44,1008.15,24,40,44,,,,
2020-09-10 21:59:50 KST,867,26.12,63.51,1008.07,22,36,38,,,,
2020-09-10 22:04:52 KST,868,25.99,61.50,1008.05,25,40,42,,,,
2020-09-10 22:09:54 KST,869,26.02,61.70,1008.17,24,42,43,,,,
2020-09-10 22:14:55 KST,870,25.84,66.64,1008.29,20,39,41,,,,
2020-09-10 22:19:57 KST,871,25.82,68.10,1008.32,20,36,38,,,,
2020-09-10 22:24:58 KST,872,25.83,67.55,1008.38,19,32,34,,,,
2020-09-10 22:30:00 KST,873,26.08,68.67,1008.52,19,31,38,,,,
2020-09-10 22:35:02 KST,874,25.99,66.60,1008.54,19,34,36,,,,
2020-09-10 22:40:04 KST,875,26.22,67.47,1008.64,18,29,31,,,,
2020-09-10 22:45:06 KST,876,26.15,65.92,1008.61,22,34,35,,,,
2020-09-10 22:50:07 KST,877,26.37,66.25,1008.64,17,26,26,,,,
2020-09-10 22:55:09 KST,878,26.20,66.11,1008.69,18,33,36,,,,
2020-09-10 23:00:10 KST,879,26.17,64.92,1008.76,21,33,34,,,,
2020-09-10 23:05:12 KST,880,26.14,65.07,1008.73,20,35,37,,,,
2020-09-10 23:10:14 KST,881,26.19,64.98,1008.66,22,39,41,,,,
2020-09-10 23:15:15 KST,882,25.95,63.74,1008.68,26,49,51,,,,
2020-09-10 23:20:16 KST,883,26.00,63.30,1008.65,28,52,55,,,,
2020-09-10 23:25:18 KST,884,25.80,64.73,1008.74,26,47,49,,,,
2020-09-10 23:30:20 KST,885,25.56,65.86,1008.75,19,32,32,,,,
2020-09-10 23:35:22 KST,886,25.52,67.74,1008.79,20,36,38,,,,
2020-09-10 23:40:23 KST,887,25.34,66.30,1008.88,23,39,39,,,,
2020-09-10 23:45:24 KST,888,25.23,70.12,1008.94,22,37,39,,,,
2020-09-10 23:50:26 KST,889,25.38,66.16,1008.99,27,45,48,,,,
2020-09-10 23:55:27 KST,890,25.41,65.88,1008.94,26,43,43,,,,
2020-09-11 00:00:28 KST,891,25.64,67.16,1008.95,23,43,45,,,,
2020-09-11 00:05:30 KST,892,25.45,66.66,1008.96,27,47,50,,,,
2020-09-11 00:10:32 KST,893,25.47,66.79,1009.02,27,47,50,,,,
2020-09-11 00:15:34 KST,894,25.36,67.71,1009.06,26,46,47,,,,
2020-09-11 00:20:36 KST,895,25.20,65.28,1009.03,30,46,47,,,,
2020-09-11 00:25:37 KST,896,25.05,67.31,1009.08,28,47,49,,,,
2020-09-11 00:30:38 KST,897,25.32,65.22,1009.08,26,43,45,,,,
2020-09-11 00:35:40 KST,898,25.50,67.39,1009.21,22,43,48,,,,
2020-09-11 00:40:41 KST,899,25.44,64.89,1009.19,26,43,47,,,,
2020-09-11 00:45:43 KST,900,25.19,67.56,1009.18,26,44,45,,,,
2020-09-11 00:50:44 KST,901,25.49,66.12,1009.26,28,47,50,,,,
2020-09-11 00:55:46 KST,902,25.31,66.66,1009.36,25,42,44,,,,
2020-09-11 01:00:48 KST,903,25.00,69.43,1009.47,25,42,45,,,,
2020-09-11 01:05:49 KST,904,25.34,67.30,1009.42,28,47,47,,,,
2020-09-11 01:10:50 KST,905,25.19,67.62,1009.40,30,56,60,,,,
2020-09-11 01:15:52 KST,906,25.36,66.42,1009.43,32,57,58,,,,
2020-09-11 01:20:53 KST,907,25.01,68.90,1009.49,25,42,43,,,,
2020-09-11 01:25:55 KST,908,24.83,67.27,1009.49,31,57,59,,,,
2020-09-11 01:30:57 KST,909,24.75,71.23,1009.50,22,42,45,,,,
2020-09-11 01:35:58 KST,910,24.97,68.27,1009.36,26,45,46,,,,
2020-09-11 01:40:59 KST,911,25.01,66.98,1009.26,29,59,61,,,,
2020-09-11 01:46:01 KST,912,24.71,67.68,1009.38,32,52,56,,,,
2020-09-11 01:51:03 KST,913,24.49,71.77,1009.42,24,47,50,,,,
2020-09-11 01:56:05 KST,914,24.69,69.01,1009.44,31,51,55,,,,
2020-09-11 02:01:06 KST,915,24.93,67.03,1009.55,34,59,62,,,,
2020-09-11 02:06:08 KST,916,24.93,68.82,1009.61,29,55,59,,,,
2020-09-11 02:11:09 KST,917,24.80,69.20,1009.69,30,54,60,,,,
2020-09-11 02:16:11 KST,918,24.96,66.96,1009.73,34,63,67,,,,
2020-09-11 02:21:12 KST,919,24.79,67.27,1009.71,35,60,62,,,,
2020-09-11 02:26:14 KST,920,24.75,67.30,1009.71,33,58,62,,,,
2020-09-11 02:31:16 KST,921,24.53,68.18,1009.77,34,61,65,,,,
2020-09-11 02:36:17 KST,922,24.47,68.33,1009.84,36,63,64,,,,
2020-09-11 02:41:19 KST,923,24.34,69.03,1009.83,34,60,63,,,,
2020-09-11 02:46:20 KST,924,24.19,69.24,1009.92,39,67,71,,,,
2020-09-11 02:51:22 KST,925,24.25,69.03,1010.04,33,63,66,,,,
2020-09-11 02:56:24 KST,926,23.97,70.04,1010.07,36,62,64,,,,
2020-09-11 03:01:25 KST,927,23.75,70.78,1010.08,36,63,69,,,,
2020-09-11 03:06:27 KST,928,23.81,70.64,1009.96,39,70,73,,,,
2020-09-11 03:11:28 KST,929,23.90,70.33,1009.79,36,64,69,,,,
2020-09-11 03:16:30 KST,930,23.72,70.94,1009.71,36,66,68,,,,
2020-09-11 03:21:32 KST,931,23.73,70.89,1009.79,32,54,57,,,,
2020-09-11 03:26:33 KST,932,23.65,70.90,1009.88,31,54,60,,,,
2020-09-11 03:31:35 KST,933,23.51,71.36,1009.85,32,57,60,,,,
2020-09-11 03:36:36 KST,934,23.51,71.14,1009.92,32,53,57,,,,
2020-09-11 03:41:37 KST,935,23.70,70.60,1009.95,30,52,55,,,,
2020-09-11 03:46:39 KST,936,23.74,70.71,1009.95,33,59,63,,,,
2020-09-11 03:51:40 KST,937,23.49,71.58,1010.01,33,59,64,,,,
2020-09-11 03:56:42 KST,938,23.43,71.96,1010.08,33,56,62,,,,
2020-09-11 04:01:43 KST,939,23.48,71.74,1010.04,35,58,62,,,,
2020-09-11 04:06:45 KST,940,23.41,71.96,1010.16,37,67,68,,,,
2020-09-11 04:11:47 KST,941,23.30,72.24,1010.13,39,67,69,,,,
2020-09-11 04:16:50 KST,942,23.21,72.52,1010.11,34,64,69,,,,
2020-09-11 04:21:51 KST,943,23.15,72.89,1010.21,35,63,70,,,,
2020-09-11 04:26:53 KST,944,23.18,72.64,1010.29,32,59,62,,,,
2020-09-11 04:31:55 KST,945,23.08,72.79,1010.26,32,53,55,,,,
2020-09-11 04:36:57 KST,946,23.11,72.71,1010.33,31,54,58,,,,
2020-09-11 04:41:58 KST,947,23.18,72.61,1010.33,33,59,63,,,,
2020-09-11 04:46:59 KST,948,23.18,72.57,1010.29,33,56,59,,,,
2020-09-11 04:52:01 KST,949,23.29,72.13,1010.32,29,56,59,,,,
2020-09-11 04:57:03 KST,950,23.08,72.95,1010.47,26,49,50,,,,
2020-09-11 05:02:04 KST,951,23.15,72.46,1010.48,26,50,51,,,,
2020-09-11 05:07:06 KST,952,23.03,72.69,1010.62,26,46,48,,,,
2020-09-11 05:12:08 KST,953,22.97,72.84,1010.73,31,46,48,,,,
2020-09-11 05:17:09 KST,954,23.00,72.88,1010.81,29,54,56,,,,
2020-09-11 05:22:10 KST,955,22.95,73.09,1010.72,30,50,52,,,,
2020-09-11 05:27:12 KST,956,23.01,73.07,1010.68,30,54,56,,,,
2020-09-11 05:32:14 KST,957,22.85,73.42,1010.71,35,57,59,,,,
2020-09-11 05:37:16 KST,958,22.71,73.90,1010.74,30,51,53,,,,
2020-09-11 05:42:17 KST,959,22.80,73.42,1010.65,29,53,55,,,,
2020-09-11 05:47:19 KST,960,22.82,73.06,1010.68,30,52,56,,,,
2020-09-11 05:52:20 KST,961,22.67,73.38,1010.65,30,54,58,,,,
2020-09-11 05:57:22 KST,962,22.67,73.33,1010.62,29,50,59,,,,
2020-09-11 06:02:24 KST,963,22.56,73.54,1010.60,30,53,58,,,,
2020-09-11 06:07:25 KST,964,22.44,74.14,1010.61,28,51,54,,,,
2020-09-11 06:12:27 KST,965,22.52,73.68,1010.58,27,51,52,,,,
2020-09-11 06:17:28 KST,966,22.48,73.97,1010.58,29,53,53,,,,
2020-09-11 06:22:30 KST,967,22.57,73.66,1010.62,29,52,53,,,,
2020-09-11 06:27:31 KST,968,22.59,73.40,1010.72,30,52,55,,,,
2020-09-11 06:32:33 KST,969,22.49,73.93,1010.68,28,52,57,,,,
2020-09-11 06:37:34 KST,970,22.63,73.62,1010.80,31,56,59,,,,
2020-09-11 06:42:36 KST,971,22.62,73.73,1010.78,32,57,60,,,,
2020-09-11 06:47:38 KST,972,22.66,73.83,1010.83,33,58,63,,,,
2020-09-11 06:52:39 KST,973,22.59,74.27,1010.90,36,62,65,,,,
2020-09-11 06:57:40 KST,974,22.50,74.76,1010.98,35,65,68,,,,
2020-09-11 07:02:42 KST,975,22.42,74.99,1010.89,36,71,75,,,,
2020-09-11 07:07:44 KST,976,22.41,74.93,1010.91,34,67,72,,,,
2020-09-11 07:12:45 KST,977,22.53,74.74,1010.89,36,65,68,,,,
2020-09-11 07:17:47 KST,978,22.59,73.87,1010.76,35,64,68,,,,
2020-09-11 07:22:49 KST,979,22.64,73.69,1010.67,35,69,74,,,,
2020-09-11 07:27:50 KST,980,22.71,73.36,1010.68,35,65,68,,,,
2020-09-11 07:32:52 KST,981,22.77,72.96,1010.81,33,61,67,,,,
2020-09-11 07:37:54 KST,982,23.10,71.93,1010.96,33,58,60,,,,
2020-09-11 07:42:55 KST,983,23.29,71.10,1010.91,33,55,58,,,,
2020-09-11 07:47:56 KST,984,23.34,70.48,1010.83,33,61,64,,,,
2020-09-11 07:52:58 KST,985,23.47,70.28,1010.87,35,60,61,,,,
2020-09-11 07:57:59 KST,986,23.66,70.05,1010.94,29,52,57,,,,
2020-09-11 08:03:01 KST,987,23.82,68.46,1011.07,31,58,61,,,,
2020-09-11 08:08:02 KST,988,24.14,67.11,1011.20,26,46,48,,,,
2020-09-11 08:13:03 KST,989,24.45,65.36,1011.22,28,50,54,,,,
2020-09-11 08:18:06 KST,990,24.64,64.56,1011.24,27,50,53,,,,
2020-09-11 08:23:07 KST,991,24.98,62.92,1011.28,27,48,50,,,,
2020-09-11 08:28:09 KST,992,25.21,62.78,1011.34,28,49,53,,,,
2020-09-11 08:33:10 KST,993,25.55,63.09,1011.47,28,47,52,,,,
2020-09-11 08:38:12 KST,994,25.79,61.99,1011.53,25,46,50,,,,
2020-09-11 08:43:13 KST,995,25.99,61.70,1011.57,26,46,48,,,,
2020-09-11 08:48:14 KST,996,26.24,59.74,1011.55,26,43,44,,,,
2020-09-11 08:53:16 KST,997,26.24,59.65,1011.55,23,40,44,,,,
2020-09-11 08:58:18 KST,998,26.49,58.33,1011.49,21,38,40,,,,
2020-09-11 09:03:19 KST,999,26.78,57.29,1011.49,20,32,33,,,,
2020-09-11 09:08:21 KST,1000,26.88,56.19,1011.52,20,32,33,,,,
2020-09-11 09:13:23 KST,1001,26.99,55.57,1011.49,21,33,33,,,,
2020-09-11 09:18:24 KST,1002,27.15,55.90,1011.66,21,37,39,,,,
2020-09-11 09:23:26 KST,1003,27.45,55.21,1011.71,18,32,36,,,,
2020-09-11 09:28:28 KST,1004,27.33,54.59,1011.77,20,33,34,,,,
2020-09-11 09:33:29 KST,1005,27.55,54.92,1011.84,17,27,27,,,,
2020-09-11 09:38:31 KST,1006,27.77,53.14,1011.80,17,24,25,,,,
2020-09-11 09:43:33 KST,1007,27.95,52.99,1011.78,14,23,23,,,,
2020-09-11 09:48:34 KST,1008,28.00,51.99,1011.81,15,24,26,,,,
2020-09-11 09:53:35 KST,1009,27.83,52.88,1011.79,14,25,29,,,,
2020-09-11 09:58:37 KST,1010,28.07,51.66,1011.77,11,17,18,,,,
2020-09-11 10:03:38 KST,1011,28.22,51.76,1011.73,14,21,21,,,,
2020-09-11 10:08:40 KST,1012,28.41,50.98,1011.80,13,18,18,,,,
2020-09-11 10:13:41 KST,1013,28.47,50.81,1011.85,14,21,22,,,,
2020-09-11 10:18:43 KST,1014,28.48,50.98,1011.86,14,21,21,,,,
2020-09-11 10:23:44 KST,1015,28.61,50.41,1011.89,13,20,21,,,,
2020-09-11 10:28:46 KST,1016,28.73,50.40,1011.88,13,22,24,,,,
2020-09-11 10:33:48 KST,1017,29.03,49.84,1011.86,13,23,23,,,,
2020-09-11 10:38:49 KST,1018,29.14,48.74,1011.90,13,22,23,,,,
2020-09-11 10:43:51 KST,1019,29.29,48.08,1011.91,14,19,20,,,,
2020-09-11 10:48:53 KST,1020,29.24,48.32,1011.94,11,17,18,,,,
